ID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Class,Break_Condition,Pre_Stress,Pre_PANAS_1,Pre_PANAS_2,Pre_PANAS_3,Pre_PANAS_4,Pre_PANAS_5,Pre_PANAS_6,Pre_PANAS_7,Pre_PANAS_8,Pre_PANAS_9,Pre_PANAS_10,Pre_PANAS_11,Pre_PANAS_12,Pre_PANAS_13,Pre_PANAS_14,Pre_PANAS_15,Pre_PANAS_16,Pre_PANAS_17,Pre_PANAS_18,Pre_PANAS_19,Pre_PANAS_20,Break_Condition_3,Break_Condition_5,Break_Condition_6,Break_Condition_7,Break_Condition_1,Break_Condition_2,Break_Condition_4,Break_Condition_8,Break_Condition_8_TEXT,Post_Stress,Post_PANAS_1,Post_PANAS_2,Post_PANAS_3,Post_PANAS_4,Post_PANAS_5,Post_PANAS_6,Post_PANAS_7,Post_PANAS_8,Post_PANAS_9,Post_PANAS_10,Post_PANAS_11,Post_PANAS_12,Post_PANAS_13,Post_PANAS_14,Post_PANAS_15,Post_PANAS_16,Post_PANAS_17,Post_PANAS_18,Post_PANAS_19,Post_PANAS_20,Usual_Break_3,Usual_Break_5,Usual_Break_6,Usual_Break_7,Usual_Break_1,Usual_Break_2,Usual_Break_4,Usual_Break_8,Usual_Break_8_TEXT,Importance_1,Importance_2,Gender,Gender_7_TEXT,Ethnic_ID,Ethnic_ID_8_TEXT,Open_End,SC0,Pre_PANAS_PosAfSum,Pre_PANAS_NegAfSum,Post_PANAS_PosAfSum,Post_PANAS_NegAfSum,filter_$
118,10/23/2024 13:54:23,10/23/2024 14:14:43,0,100,1219,1,10/23/2024 14:14:43,R_11a76LRhJy29N8f,qr,EN,1,7,1,2,2,1,3,1,1,1,1,1,2,1,3,4,1,2,2,2,4,3,2,1, , , , , , , ,1,Did not leave my seat. Did not speak to others. Took 6 minutes to finish. (I always spend my breaks sitting and not talking or spending time on my phone.,2,3,1,2,1,1,1,1,1,3,3,2,3,1,2,2,2,3,3,1,1, , , , , , , ,1,Sitting in my seat not talking to my peers. No screen time.,13,13,2, ,4, ,"I am unsure if the duration time I spent filling out the survey will skew results, but I feel that breaks have a positive impact on my mental health.",122,23,15,23,14,0
119,10/23/2024 16:04:31,10/23/2024 16:18:23,0,100,831,1,10/23/2024 16:18:24,R_65toQDLnhwYUtUc,qr,EN,1,14,3,5,4,3,1,1,2,5,5,1,1,1,2,5,5,1,5,1,5,5,5,4, , ,1, , , , , , ,3,4,3,1,1,1,4,4,1,2,1,1,3,4,3,3,5,5,2,3,1, ,1,1, , , , , , ,13,13,1, ,1, , ,160,26,36,28,24,1
120,10/23/2024 16:05:32,10/23/2024 16:19:49,0,100,857,1,10/23/2024 16:19:50,R_3RLxj16Oo1fD6bT,qr,EN,1,14,3,2,3,1,1,1,3,1,1,1,2,1,1,3,1,1,1,3,3,1,1,1,1, , , , , , , , ,1,3,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,1, , , , , , , , ,13,13,2, ,2, , ,97,21,10,19,10,1
121,10/23/2024 16:05:04,10/23/2024 16:20:01,0,100,896,1,10/23/2024 16:20:01,R_1L3dypQYwyb87Ch,qr,EN,1,14,3,3,3,3,3,3,1,1,1,1,1,1,1,3,1,1,1,2,2,3,3,3, ,1, , , ,1,1, , ,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1, , , ,1,1, ,1, , ,13,13,1, ,5, , ,132,20,18,14,12,1
122,10/23/2024 16:04:32,10/23/2024 16:20:04,0,100,931,1,10/23/2024 16:20:04,R_6QEiURDoBeRFVDA,qr,EN,1,14,3,4,4,3,2,4,3,4,4,2,2,2,3,3,4,3,4,3,3,4,3,3,1, , , , , ,1,1,Closed my eyes,2,4,2,3,2,3,3,3,1,3,2,1,4,2,4,1,4,4,1,2,3, ,1,1, , , ,1, , ,11,11,2, ,1, , ,176,28,35,33,19,1
123,10/23/2024 16:05:28,10/23/2024 16:20:09,0,100,881,1,10/23/2024 16:20:09,R_3aztfRL9UT7yj4x,qr,EN,1,14,3,4,3,3,4,3,4,1,3,2,4,4,3,5,1,5,3,5,5,3,4,1,1, , , , , , , , ,5,5,3,4,1,3,1,1,1,4,5,1,5,4,5,3,4,5,1,3,1,1, , , , , , , , ,13,13,1, ,1, , ,167,43,23,43,17,1
124,10/23/2024 16:04:33,10/23/2024 16:20:12,0,100,939,1,10/23/2024 16:20:13,R_3D6NPiXZI8CDBGF,qr,EN,1,14,3,4,2,3,2,3,3,2,1,1,1,1,3,2,1,1,1,1,3,1,1,1, ,1, , , , , , , ,3,2,2,1,1,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1, ,1, , , , , , , ,11,11,1, ,4, , ,101,17,17,13,14,1
125,10/23/2024 16:05:09,10/23/2024 16:20:18,0,100,908,1,10/23/2024 16:20:19,R_1NBNnflZOsiuyPd,qr,EN,1,14,3,4,4,4,3,4,2,3,4,3,1,1,4,2,2,3,4,1,1,1,1,5,1, , , , , ,1, , ,4,1,4,1,4,1,2,1,4,1,1,3,1,1,1,4,1,1,2,1,2,1,1,1, , , ,1, , ,13,13,1, ,1, , ,149,19,34,10,27,1
126,10/23/2024 16:05:09,10/23/2024 16:20:20,0,100,911,1,10/23/2024 16:20:21,R_5VohMwv3aGph8f7,qr,EN,1,14,3,3,3,1,1,1,1,1,1,1,4,3,4,3,1,4,2,3,3,2,1,1, , , , , , ,1, , ,2,2,1,2,1,1,1,1,1,3,1,1,3,1,2,1,3,3,1,2,1,1,1, , , , ,1, , ,12,12,1, ,3, , ,122,26,15,22,10,1
127,10/23/2024 16:04:28,10/23/2024 16:20:21,0,100,953,1,10/23/2024 16:20:22,R_66QoiRKmoKUcig9,qr,EN,1,14,3,3,3,2,1,1,1,2,1,1,2,1,2,2,1,2,3,2,3,3,1,1, , , , , , ,1, , ,2,2,1,1,1,2,1,1,1,2,2,1,3,1,2,2,3,3,2,2,1,1,1, , , , ,1, , ,12,13,1, ,1, ,I didn’t realize how stiff I was until we did the stretching exercises,120,18,17,22,12,1
128,10/23/2024 16:04:32,10/23/2024 16:20:29,0,100,957,1,10/23/2024 16:20:30,R_3Kj5jxwVflHoH4N,qr,EN,1,14,3,3,2,1,3,1,1,1,1,1,2,1,2,3,1,1,3,3,3,3,2,1,1, , , , , , , , ,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,3,1,2,1,1,1,1, , , , , , ,12,13,1, ,1, , ,104,21,15,17,10,1
129,10/23/2024 16:04:35,10/23/2024 16:20:30,0,100,954,1,10/23/2024 16:20:30,R_3tOm19P2vg2gyI1,qr,EN,1,14,3,4,4,2,1,4,1,1,2,2,2,1,4,4,5,2,5,3,4,4,4,4, , , , , , , ,1, ,2,2,2,2,1,2,1,2,1,3,2,1,4,2,1,2,3,3,1,2,1,1,1,1, , , , , , ,13,12,1, ,1, , ,146,26,33,24,14,1
130,10/23/2024 16:04:56,10/23/2024 16:20:32,0,100,935,1,10/23/2024 16:20:32,R_1fg4P3YQs0Yi4sr,qr,EN,1,14,3,3,3,2,4,3,4,2,2,2,4,4,2,4,2,4,4,3,3,3,4,2,1, , , , ,1, , , ,2,3,1,4,2,4,1,1,2,3,4,2,3,1,4,2,4,3,1,4,1,1,1,1, , , ,1, , ,13,13,1, ,2, , ,167,37,24,36,14,1
131,10/23/2024 16:04:36,10/23/2024 16:20:34,0,100,957,1,10/23/2024 16:20:34,R_1L7QowYMV1gMlMr,qr,EN,1,14,3,1,2,2,3,1,3,4,3,1,3,4,2,3,3,2,3,4,3,1,2,1,1, ,1, , , , , , ,1,4,2,3,1,4,2,1,1,3,4,1,3,1,3,1,3,3,1,3,1, , ,1, , , ,1, , ,12,11,1, ,1, , ,138,29,21,33,12,1
132,10/23/2024 16:05:04,10/23/2024 16:20:46,0,100,942,1,10/23/2024 16:20:47,R_5da0A6BJhNUxYeB,qr,EN,1,14,3,5,3,4,2,2,1,1,4,1,2,3,4,1,2,2,5,2,2,4,2,1,1, , , , , , , , ,5,3,4,3,1,3,1,2,1,4,3,2,4,1,3,2,4,3,2,1,1,1, , , , , , , , ,13,13,1, ,2, , ,139,20,28,31,17,1
133,10/23/2024 16:04:40,10/23/2024 16:22:25,0,100,1064,1,10/23/2024 16:22:25,R_5fjuSl1Arfth4JS,qr,EN,1,14,3,2,3,2,1,1,3,1,1,1,2,3,3,3,1,2,1,2,2,2,1,1,1, , , , ,1,1, , ,1,3,1,2,1,3,1,1,1,2,1,1,3,1,2,1,2,4,1,3,1,1, ,1, , , ,1, , ,11,12,2, ,2, , ,128,22,14,25,10,1
134,10/23/2024 16:05:13,10/23/2024 16:23:33,0,100,1100,1,10/23/2024 16:23:34,R_7h9qsaaMy6vWcaz,qr,EN,1,14,3,5,3,2,1,2,4,4,2,2,2,3,1,2,3,2,2,3,1,3,3,1, , , , , , ,1, , ,3,2,2,2,2,2,3,1,1,1,2,1,1,1,3,1,1,1,3,2,1, , ,1,1, , , , , ,11,14,1, ,1, , ,125,24,22,17,16,1
135,10/24/2024 9:45:05,10/24/2024 9:50:52,0,100,347,1,10/24/2024 9:50:53,R_3dhFWOxwhdmCt7J,qr,EN,1,19,1,2,4,4,5,1,5,1,1,1,5,5,1,3,1,5,2,4,4,1,3,1,1,1, , , , , , , ,1,5,1,5,1,5,1,1,1,5,5,1,2,1,5,1,5,1,1,4,1,1,1, , , , ,1, , ,13,13,1, ,1, , ,158,43,14,42,10,0
136,10/24/2024 9:44:57,10/24/2024 9:55:17,0,100,620,1,10/24/2024 9:55:17,R_6kqKoRwsMPjmLQt,qr,EN,1,19,1,2,4,3,2,4,3,3,1,3,3,4,3,5,1,4,5,5,5,3,5,1, , ,1, , , , , , ,1,4,2,4,1,5,1,1,1,1,5,2,5,1,4,1,5,5,1,5,1, , ,1, , , , , , ,13,13,1, ,1, , ,175,40,27,43,12,0
137,10/24/2024 9:44:57,10/24/2024 9:57:59,0,100,782,1,10/24/2024 9:58:00,R_5LbSqMHmcBX0hlR,qr,EN,1,19,1,3,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1, , ,1, , ,1,1, , ,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1, , ,1,1, , ,13,13,1, ,2, , ,122,13,11,14,10,0
138,10/24/2024 9:46:15,10/24/2024 10:00:13,0,100,838,1,10/24/2024 10:00:14,R_7V2Tr1nDIvoyldK,qr,EN,1,19,1,2,3,1,2,3,1,2,1,1,2,1,2,2,1,1,3,1,2,4,1,1, , , , ,1, , ,1,Eat breakfast,1,4,1,4,1,3,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1, , , ,1, , , , ,12,12,1, ,1, , ,136,16,19,38,10,0
139,10/24/2024 9:46:32,10/24/2024 10:01:44,0,100,911,1,10/24/2024 10:01:44,R_6kbuFPqWNaagSq0,qr,EN,1,19,1,3,2,2,1,1,2,1,1,1,1,2,2,3,1,2,1,1,1,1,1,1, , ,1, , , , , , ,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1, ,1, , ,1, , , ,11,11,1, ,3, , ,108,16,12,13,11,0
140,10/24/2024 9:45:07,10/24/2024 10:02:00,0,100,1013,1,10/24/2024 10:02:01,R_11YRH3WWYHzCi0P,qr,EN,1,19,1,1,4,5,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1, , ,1,1, , , , , ,1,5,1,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1, ,1,1,1, , , , , ,13,13,2, ,1, , ,175,49,14,50,10,0
141,10/24/2024 9:46:25,10/24/2024 10:02:12,0,100,946,1,10/24/2024 10:02:12,R_7waxsaZa6Mf1RtY,qr,EN,1,19,1,2,3,1,2,1,2,1,1,1,3,3,1,3,1,3,2,4,2,1,3,1, ,1,1, , , , , , ,1,3,1,3,1,2,1,1,1,2,3,1,1,1,3,1,3,3,1,2,1,1,1,1, , , , , , ,12,12,1, ,1, , ,119,28,11,25,10,0
142,10/24/2024 9:46:21,10/24/2024 10:02:23,0,100,961,1,10/24/2024 10:02:23,R_5rNArXjvUa5zSdV,qr,EN,1,19,1,3, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1,2,1,2,1,1,1,1,1,2,1,1,3,1,3,1,3,3,1,2,1, ,1,1,1, , , , , ,12,11,1, ,4, , ,81, , ,22,10,0
143,10/24/2024 9:45:17,10/24/2024 10:02:28,0,100,1031,1,10/24/2024 10:02:28,R_5rHR2c5zNvYkxop,qr,EN,1,19,1,2,4,1,2,1,1,1,1,1,2,1,2,3,1,1,3,1,2,5,4,1, , , , , ,1,1, , ,2,3,1,2,1,1,1,1,1,2,1,1,3,1,1,2,1,2,4,3,1, , , , , ,1,1, , ,12,13,1, ,1, , ,133,21,17,19,14,0
144,10/24/2024 9:45:12,10/24/2024 10:02:31,0,100,1039,1,10/24/2024 10:02:32,R_1alztuLfNaHKI3X,qr,EN,1,19,1,3,3,2,1,1,2,1,1,1,2,2,1,2,1,1,2,3,3,2,2,1, ,1, , , , , , , ,1,3,1,2,1,2,1,1,1,3,2,1,3,1,2,1,3,3,1,2,1,1, , , , , , , , ,11,12,1, ,1, , ,106,21,13,25,10,0
145,10/24/2024 9:46:34,10/24/2024 10:03:03,0,100,989,1,10/24/2024 10:03:04,R_7PRmhgDrMCqo0UR,qr,EN,1,19,1,3,3,1,3,1,3,1,2,1,3,3,2,2,1,3,1,4,3,2,3,2, , ,1, , , , , , ,3,3,2,2,2,3,1,2,1,2,2,2,2,1,3,1,4,2,2,3,2, ,1,1, , ,1, , , ,11,12,1, ,1, , ,136,30,14,26,16,0
146,10/24/2024 9:46:13,10/24/2024 10:03:04,0,100,1011,1,10/24/2024 10:03:05,R_3Xd0aum0a7s7LJn,qr,EN,1,19,1,3,3,2,2,1,3,1,2,1,2,3,1,2,1,3,3,2,3,3,2,2, ,1,1, , , , , , ,2,3,2,3,1,3,1,1,1,3,3,1,3,1,2,2,3,3,2,3,2, ,1,1, , , ,1, , ,12,12,1, ,1, , ,138,25,17,29,14,0
147,10/24/2024 9:46:45,10/24/2024 10:03:16,0,100,991,1,10/24/2024 10:03:17,R_1TwrKmte7fTXsUp,qr,EN,1,19,1,4,3,3,2,2,1,1,1,1,3,2,4,3,3,1,3,3,2,2,1,1,1, ,1, , , ,1, , ,3,2,4,4,1,4,1,1,1,3,2,1,4,2,3,4,4,4,2,4,1,1, , , , , ,1, , ,13,13,1, ,1, , ,153,21,21,34,18,0
148,10/24/2024 9:45:01,10/24/2024 10:03:22,0,100,1101,1,10/24/2024 10:03:24,R_5w7wbv74tUea3fj,qr,EN,1,19,1,4,4,3,2,4,2,4,2,1,3,2,4,3,3,3,4,3,3,4,3,2, , ,1, , ,1, , , ,3,3,3,2,3,1,3,2,1,2,2,3,2,1,2,3,3,3,4,2,3,1, ,1, , ,1, , , ,12,12,1, ,1, ,Normally I feel more positive and refreshed after breaks today was just a more difficult day for me,164,28,31,22,26,0
149,10/24/2024 10:01:02,10/24/2024 10:04:54,0,100,231,1,10/24/2024 10:04:54,R_3plK37NVSFWxFaU,qr,EN,1,4,3,2,2,2,1,2,4,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2, , , , , , ,1, , ,2,1,2,1,2,4,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2, , ,1, , , , , , ,1,1,2, ,1, ,No,85,17,16,15,15,1
150,10/24/2024 10:01:02,10/24/2024 10:05:25,0,100,263,1,10/24/2024 10:05:25,R_5rHI5i1P9p3JWpn,qr,EN,1,4,3,2,2,3,3,1,4,1,1,1,1,4,1,1,3,4,1,5,4,1,5,1,1, , , , , , , , ,1,2,1,3,1,4,1,1,1,1,4,1,1,1,3,1,4,4,1,4,1,1, , , ,1,1,1, , ,12,12,2, ,1, , ,128,33,14,30,10,1
151,10/24/2024 10:01:33,10/24/2024 10:06:04,0,100,271,1,10/24/2024 10:06:05,R_170h5TzZlSOS2xr,qr,EN,1,4,3,2,3,3,3,1,3,1,1,1,1,3,1,1,1,1,1,2,2,1,2,1, ,1,1, , , , , , ,2,2,1,1,1,2,1,1,1,2,2,1,2,1,3,1,2,2,1,2,1,1,1,1, , , , , , ,12,12,1, ,2, , ,96,21,12,20,10,1
152,10/24/2024 10:01:14,10/24/2024 10:17:50,0,100,995,1,10/24/2024 10:17:51,R_7iqWn0GFDAjZAWA,qr,EN,1,4,3,3,3,1,3,2,3,1,1,1,3,2,4,3,1,3,1,2,3,4,3,1,1, , , , , ,1, , ,1,3,1,3,1,3,1,1,1,3,3,1,3,1,3,1,3,3,1,3,1,1, , , , , ,1, , ,11,12,1, ,2, , ,122,28,17,30,10,1
153,10/24/2024 10:00:52,10/24/2024 10:18:49,0,100,1077,1,10/24/2024 10:18:49,R_7mxyDrl8mYseTT8,qr,EN,1,4,3,2,3,1,1,1,3,1,1,1,2,1,2,2,1,1,1,4,4,1,3,1, ,1,1, , , ,1, , ,1,3,1,2,1,2,1,1,1,3,2,1,3,1,3,1,3,3,1,3,1,1,1,1, , ,1,1, , ,13,13,1, ,6, , ,129,24,11,27,10,1
154,10/24/2024 10:14:21,10/24/2024 10:18:50,0,100,268,1,10/24/2024 10:18:51,R_5uHUV9T9E5tvLRQ,qr,EN,1,4,3,2,5,1,2,1,4,1,1,1,5,5,2,4,1,1,2,5,5,2,2,1, , , , , ,1,1, , ,2,1,2,2,1,5,1,1,1,5,5,1,5,1,1,1,5,5,2,4,1, ,1,1,1, ,1, , , ,13,13,1, ,1, , ,152,38,13,38,12,1
155,10/24/2024 10:01:06,10/24/2024 10:18:51,0,100,1065,1,10/24/2024 10:18:51,R_3nrH83vX3ZDzYI1,qr,EN,1,4,3,4,3,2,3,2,4,3,2,1,2,3,4,2,1,3,4,3,2,1,1,2,1,1, , , ,1,1, , ,3,3,4,3,1,3,1,1,1,3,3,2,3,3,3,3,2,3,4,3,1,1, , , , , , , , ,13,11,2, ,1, , ,140,26,22,29,21,1
156,10/24/2024 10:00:56,10/24/2024 10:19:03,0,100,1086,1,10/24/2024 10:19:03,R_5DUNbb5p0BjYqpi,qr,EN,1,4,3,3,2,3,2,1,5,1,1,1,2,3,2,2,2,3,2,3,2,1,3,1, , , , , , , ,1,Prepping for midterm,2,2,1,3,1,3,1,1,1,1,3,1,1,2,3,1,3,1,1,3,1, , , , , , , ,1,Catching up on homework,4,11,2, ,1, ,No,112,27,15,23,11,1
157,10/24/2024 10:00:51,10/24/2024 10:19:04,0,100,1092,1,10/24/2024 10:19:04,R_3nw734XCrsrp4bV,qr,EN,1,4,3,3,3,1,1,1,3,1,1,1,3,2,2,3,1,2,1,2,3,2,1,1, ,1, , , , ,1, , ,2,3,1,2,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1, , , ,1, , ,11,11,1, ,1, , ,108,23,12,19,12,1
158,10/24/2024 10:00:51,10/24/2024 10:19:05,0,100,1094,1,10/24/2024 10:19:05,R_5TOQM0MU3l5RZbH,qr,EN,1,4,3,2,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,2,2,4,1,1, , , , , ,1,1,1,watched someone cartwheel,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,3,1,1,1, ,1,1,1, , , , , ,13,13,1, ,1, ,no,109,18,13,16,10,1
159,10/24/2024 10:00:52,10/24/2024 10:19:09,0,100,1096,1,10/24/2024 10:19:10,R_5R4iKqAaGf8cb6N,qr,EN,1,4,3,4,4,2,3,3,3,2,2,2,3,3,3,2,3,4,4,4,3,3,3,3, , ,1, , , ,1, , ,4,3,2,3, , , , , , , , , , , , , , , , , , , ,1, , , ,1, , ,12,11,1, ,1, , ,111,32,27, , ,1
160,10/24/2024 10:00:57,10/24/2024 10:19:20,0,100,1103,1,10/24/2024 10:19:21,R_57kZhFJiCnZTaEU,qr,EN,1,4,3,4,2,3,2,2,3,1,1,1,3,3,2,2,1,3,3,3,2,4,4,1, , , , ,1, , , , ,2,3,2,3,1,3,1,1,1,3,3,1,4,1,3,1,4,3,1,4,1,1, , , ,1, , , , ,13,13,2, ,2, ,Students need breaks. Thank you for this survey.,128,27,19,33,11,1
161,10/24/2024 10:00:55,10/24/2024 10:19:26,0,100,1111,1,10/24/2024 10:19:27,R_3Cv2ILFzhJZCoJB,qr,EN,1,4,3,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,3,1,1,1, ,1, , , , , , ,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,3,1,2,1, , ,1, , , , , , ,11,12,2, ,2, ,Nice to stretch in the morning 👍,82,16,12,17,10,1
162,10/24/2024 10:00:55,10/24/2024 10:19:34,0,100,1118,1,10/24/2024 10:19:34,R_3jJ2HF1JdesUZNE,qr,EN,1,4,3,3,3,2,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1,1,1, , , , , ,1,1,1,watched someone do a cartwheel,1,2,1,2,1,2,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,1,1, , , ,1, , ,13,13,2, ,2, , ,116,12,16,18,11,1
163,10/24/2024 10:00:50,10/24/2024 10:20:00,0,100,1150,1,10/24/2024 10:20:01,R_68GVovCURKldU5W,qr,EN,1,4,3,4,2,2,1,4,1,5,4,2,1,1,4,3,5,1,4,1,1,4,1,3, , , , , ,1, , , ,3,3,2,2,4,2,4,3,2,1,1,4,3,4,2,4,1,2,4,2,3, , ,1, , , , , , ,12,12,1, ,1, , ,136,13,37,19,34,1
164,10/24/2024 10:00:51,10/24/2024 10:20:20,0,100,1169,1,10/24/2024 10:20:21,R_3lKbPpqQ6sswLBR,qr,EN,1,4,3,3,3,2,1,1,1,1,2,1,1,3,1,1,1,2,2,2,2,2,1,1, , , , ,1, ,1,1,Did a cartwheel,2,2,2,2,1,2,1,1,1,2,3,1,3,1,2,1,2,2,1,3,1,1, , , , , , , , ,13,12,1, ,1, , ,109,17,14,23,11,1
165,10/24/2024 10:00:50,10/24/2024 10:20:27,0,100,1176,1,10/24/2024 10:20:27,R_68qX8beIKF7Hwn7,qr,EN,1,4,3,1,3,4,2,1,5,1,1,1,3,3,1,4,1,2,1,5,3,1,3,1, , , , ,1, , , , ,3,2,1,2,1,5,1,1,1,3,3,1,4,1,2,1,4,4,1,4,1, , , , ,1, , , , ,13,12,2, ,1, , ,122,33,13,33,10,1
166,10/24/2024 11:17:34,10/24/2024 11:31:50,0,100,856,1,10/24/2024 11:31:51,R_1BWqcTJoQKqWEEN,qr,EN,1,10,2,1,3,4,3,1,3,1,1,1,3,1,1,2,1,1,1,1,1,1,3,1, , , , ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1, , , , ,1, , , , ,11,4,2, ,2, , ,91,21,13,12,10,0
167,10/24/2024 11:17:34,10/24/2024 11:32:34,0,100,899,1,10/24/2024 11:32:35,R_72ylLC0xDYJRxts,qr,EN,1,10,2,1,3,1,4,1,4,1,1,1,4,3,1,5,1,4,1,5,4,1,5,1, , , , ,1, ,1, , ,1,4,1,4,1,4,1,1,1,4,3,1,3,1,3,1,4,4,1,4,1, , , , ,1, ,1, , ,13,13,2, ,2, , ,152,41,10,37,10,0
168,10/24/2024 11:17:34,10/24/2024 11:32:42,0,100,907,1,10/24/2024 11:32:43,R_7X0v3Efq6hKlOyZ,qr,EN,1,10,2,4,3,2,1,3,3,3,3,3,2,2,5,3,3,3,4,4,3,4,2,3, , , , ,1, , , , ,2,3,2,3,4,3,1,1,4,4,3,4,3,1,3,2,3,4,3,3,1,1, , , ,1,1,1, , ,11,12,2, ,2, , ,169,26,33,32,23,0
169,10/24/2024 11:17:58,10/24/2024 11:32:51,0,100,893,1,10/24/2024 11:32:52,R_1ddhK0sf2MopjpG,qr,EN,1,10,2,1,1,1,2,1,3,1,1,1,2,5,1,3,1,1,1,1,1,5,5,1, , ,1, , , , , , ,1,1,1,1,1,1,1,1,1,2,5,1,4,1,3,1,3,2,5,5,1, , ,1, , , , , , ,13,4,2, ,2, , ,111,24,14,27,14,0
170,10/24/2024 11:18:12,10/24/2024 11:33:00,0,100,887,1,10/24/2024 11:33:00,R_7fjF80XDtYO6lqG,qr,EN,1,10,2,1,4,1,1,1,1,1,1,1,2,3,1,3,1,2,1,2,3,1,1,1, , , , ,1, ,1, , ,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,1,2,3,2,2,1, ,1, , , ,1, , , ,11,11,1, ,2, , ,106,22,10,18,11,0
171,10/24/2024 11:17:39,10/24/2024 11:33:07,0,100,928,1,10/24/2024 11:33:08,R_1xxuRpj4MImlIjf,qr,EN,1,10,2,1,3,1,2,1,3,1,1,1,4,3,1,3,1,2,1,2,2,1,3,1, , , , , , ,1, , ,1,3,1,4,5,3,1,1,3,4,3,1,1,1,2,1,1,3,1,3,1, ,1,1, , , , , , ,11,11,2, ,3, ,I’m upset that my break is over,134,27,10,27,16,0
172,10/24/2024 11:17:27,10/24/2024 11:33:08,0,100,940,1,10/24/2024 11:33:08,R_5GxjlhVmL55CY3g,qr,EN,1,10,2,2,3,1,1,1,1,1,1,1,3,2,2,2,1,3,1,2,2,4,3,1, , , , ,1, ,1, , ,3,2,3,2,2,2,1,1,1,2,2,2,3,1,1,2,3,2,4,3,1,1,1,1, , , ,1, , ,12,12,2, ,3, , ,130,22,14,22,18,0
173,10/24/2024 11:17:34,10/24/2024 11:33:09,0,100,934,1,10/24/2024 11:33:09,R_6ly5FoCnu8HTdi9,qr,EN,1,10,2,2,4,1,1,1,4,1,1,1,3,1,1,3,1,2,1,1,3,1,1,1, , , , ,1,1, , , ,2,3,1,2,1,2,1,1,1,2,1,1,4,1,2,1,2,3,1,3,1,1, , , ,1,1, , , ,2,11,2, ,1, , ,114,23,10,24,10,0
174,10/24/2024 11:18:12,10/24/2024 11:33:16,0,100,904,1,10/24/2024 11:33:16,R_3fJBiZVXd4uNFye,qr,EN,1,10,2,3,4,1,3,1,2,1,1,1,2,2,1,4,1,3,3,2,3,2,1,1, , ,1, ,1, , , , ,1,2,2,1,1,2,1,1,1,2,2,1,4,1,2,3,2,3,2,1,1, , ,1, , ,1,1, , ,11,11,1, ,4, , ,127,26,13,21,14,0
175,10/24/2024 11:18:14,10/24/2024 11:33:18,0,100,904,1,10/24/2024 11:33:19,R_5dykHfWhEUl4CCH,qr,EN,1,10,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,3,2,1, , , , ,1,1,1, , ,1,3,1,2,1,1,1,1,1,3,1,1,3,1,2,1,2,3,1,3,1, , , , , , ,1, , ,12,12,1, ,2, , ,114,15,13,23,10,0
176,10/24/2024 11:18:27,10/24/2024 11:33:24,0,100,896,1,10/24/2024 11:33:24,R_1IypRwnHIin5lh0,qr,EN,1,10,2,3,4,2,2,1,3,1,1,1,3,4,1,2,1,4,2,4,4,2,4,1, , , , ,1, ,1, , ,1,4,1,4,1,4,1,1,1,4,4,1,4,1,4,1,4,4,1,4,1,1,1,1, ,1, , , , ,13,13,2, ,4, , ,154,34,13,40,10,0
177,10/24/2024 11:18:04,10/24/2024 11:33:24,0,100,920,1,10/24/2024 11:33:25,R_12t7djLJ4DSxKpP,qr,EN,1,10,2,3,3,3,1,1,2,1,2,1,2,2,3,2,1,2,3,4,2,1,1,1,1, , , ,1, ,1, , ,2,2,2,1,1,2,1,1,1,2,2,1,3,1,2,3,4,2,1,1,1,1, ,1, , , ,1, , ,12,4,1, ,3, , ,122,21,17,21,13,0
